Date,Humidity (%),Dew Point (Celcius * 10),Pressure (mBar),Mean wind speed (knots * 10),Average wind bearing (degrees),Sunshine (hours * 100),Rainfall (mm * 1000),Temp in C 
3/25/1996 0:00,81,18,1024,14,135,0,0,4.8
3/25/1996 0:30,75,11,1023,7,135,0,0,5.2
3/25/1996 1:00,75,11,1024,4,45,0,0,5.2
3/25/1996 1:30,75,11,1023,5,45,0,0,5.2
3/25/1996 2:00,75,11,1022,8,135,0,0,5.2
3/25/1996 2:30,75,11,1022,10,45,0,0,5.2
3/25/1996 3:00,75,11,1021,13,45,0,0,5.2
3/25/1996 3:30,81,18,1021,13,45,0,0,4.8
3/25/1996 4:00,75,11,1021,9,90,0,0,5.2
3/25/1996 4:30,75,11,1021,9,45,0,0,5.2
3/25/1996 5:00,75,11,1021,8,45,0,0,5.2
3/25/1996 5:30,81,22,1021,11,45,0,0,5.2
3/25/1996 6:00,81,22,1021,6,45,0,0,5.2
3/25/1996 6:30,75,16,1021,5,45,0,0,5.6
3/25/1996 7:00,75,16,1021,7,45,0,0,5.6
3/25/1996 7:30,81,27,1021,9,45,0,0,5.6
3/25/1996 8:00,81,27,1020,13,45,0,0,5.6
3/25/1996 8:30,76,21,1021,13,45,0,0,6
3/25/1996 9:00,81,27,1020,20,45,0,0,5.6
3/25/1996 9:30,82,31,1020,15,45,0,0,6
3/25/1996 10:00,82,31,1020,13,45,0,0,6
3/25/1996 10:30,77,30,1019,17,45,0,0,6.8
3/25/1996 11:00,77,34,1019,18,45,0,0,7.2
3/25/1996 11:30,72,28,1019,16,45,0,0,7.6
3/25/1996 12:00,72,33,1018,24,45,0,0,8
3/25/1996 12:30,73,38,1018,27,45,0,0,8.4
3/25/1996 13:00,68,37,1018,26,45,0,0,9.2
3/25/1996 13:30,68,37,1017,37,45,0,0,9.2
3/25/1996 14:00,69,42,1017,36,45,0,0,9.6
3/25/1996 14:30,64,40,1017,29,45,8,0,10.5
3/25/1996 15:00,69,50,1016,30,45,22,0,10.5
3/25/1996 15:30,69,50,1016,10,45,2,0,10.5
3/25/1996 16:00,69,47,1016,14,135,2,0,10
3/25/1996 16:30,69,47,1016,11,135,0,0,10
3/25/1996 17:00,69,42,1016,13,45,0,0,9.6
3/25/1996 17:30,74,47,1016,25,45,0,0,9.2
3/25/1996 18:00,73,38,1016,36,45,0,0,8.4
3/25/1996 18:30,72,28,1016,34,45,0,0,7.6
3/25/1996 19:00,82,40,1016,33,45,0,0,6.8
3/25/1996 19:30,82,36,1016,39,45,0,0,6.4
3/25/1996 20:00,82,31,1016,30,45,0,0,6
3/25/1996 20:30,75,16,1016,54,45,0,0,5.6
3/25/1996 21:00,87,28,1016,50,0,0,0,4.8
3/25/1996 21:30,81,18,1016,53,45,0,0,4.8
3/25/1996 22:00,81,18,1016,56,45,0,0,4.8
3/25/1996 22:30,80,13,1016,52,0,0,0,4.4
3/25/1996 23:00,80,13,1016,47,0,0,0,4.4
3/25/1996 23:30,87,20,1016,50,0,0,0,4
3/25/1996 23:59,87,20,1016,61,0,0,0,4
3/26/1996 0:00,87,20,1016,61,0,0,0,4
3/26/1996 0:30,87,20,1016,57,0,0,0,4
3/26/1996 1:00,87,20,1016,52,0,0,0,4
3/26/1996 1:30,87,20,1016,54,0,0,0,4
3/26/1996 2:00,80,9,1016,49,0,1,0,4
3/26/1996 2:30,80,9,1016,53,0,0,0,4
3/26/1996 3:00,86,15,1016,55,0,0,0,3.6
3/26/1996 3:30,86,15,1016,53,0,0,0,3.6
3/26/1996 4:00,80,9,1016,56,0,0,0,4
3/26/1996 4:30,80,9,1016,57,0,0,0,4
3/26/1996 5:00,87,20,1016,62,0,0,0,4
3/26/1996 5:30,87,20,1016,64,0,0,0,4
3/26/1996 6:00,87,20,1016,67,0,0,0,4
3/26/1996 6:30,86,15,1017,69,0,0,0,3.6
3/26/1996 7:00,86,15,1017,75,0,0,0,3.6
3/26/1996 7:30,86,15,1017,79,0,0,0,3.6
3/26/1996 8:00,80,9,1018,78,0,0,0,4
3/26/1996 8:30,87,20,1018,72,45,0,0,4
3/26/1996 9:00,87,20,1018,89,45,0,0,4
3/26/1996 9:30,80,13,1018,78,45,0,0,4.4
3/26/1996 10:00,80,13,1018,72,45,0,0,4.4
3/26/1996 10:30,80,13,1018,75,0,0,0,4.4
3/26/1996 11:00,80,13,1018,72,45,0,0,4.4
3/26/1996 11:30,75,7,1019,67,45,0,0,4.8
3/26/1996 12:00,74,2,1019,81,0,0,0,4.4
3/26/1996 12:30,74,2,1019,77,45,0,0,4.4
3/26/1996 13:00,68,-5,1019,88,45,0,0,4.8
3/26/1996 13:30,69,-1,1019,68,45,0,0,5.2
3/26/1996 14:00,63,-13,1019,87,45,0,0,5.2
3/26/1996 14:30,74,2,1020,93,45,0,70,4.4
3/26/1996 15:00,80,9,1020,83,45,0,270,4
3/26/1996 15:30,80,9,1020,65,45,0,120,4
3/26/1996 16:00,74,2,1020,48,45,0,0,4.4
3/26/1996 16:30,80,13,1020,43,45,0,0,4.4
3/26/1996 17:00,74,-3,1021,75,0,0,0,4
3/26/1996 17:30,80,4,1021,62,0,0,0,3.6
3/26/1996 18:00,80,4,1021,60,0,0,0,3.6
3/26/1996 18:30,73,-8,1022,61,45,0,0,3.6
3/26/1996 19:00,72,-17,1022,69,45,0,0,2.8
3/26/1996 19:30,72,-17,1022,68,45,0,0,2.8
3/26/1996 20:00,72,-17,1022,78,45,0,0,2.8
3/26/1996 20:30,65,-31,1023,76,45,0,0,2.8
3/26/1996 21:00,59,-45,1024,64,45,0,0,2.8
3/26/1996 21:30,52,-61,1024,65,45,0,0,2.8
3/26/1996 22:00,58,-51,1024,62,45,0,0,2.4
3/26/1996 22:30,58,-51,1024,46,45,0,0,2.4
3/26/1996 23:00,59,-45,1024,38,45,0,0,2.8
3/26/1996 23:30,65,-36,1024,35,45,0,0,2.4
3/26/1996 23:59,58,-51,1024,46,45,0,0,2.4
3/27/1996 0:00,58,-51,1024,46,45,0,0,2.4
3/27/1996 0:30,58,-51,1024,50,45,0,0,2.4
3/27/1996 1:00,71,-27,1024,25,45,0,0,2
3/27/1996 1:30,85,-11,1024,29,45,0,0,1.2
3/27/1996 2:00,85,-11,1025,31,45,0,0,1.2
3/27/1996 2:30,100,8,1024,30,45,0,0,0.8
3/27/1996 3:00,69,-47,1025,28,45,0,0,0.4
3/27/1996 3:30,68,-52,1025,32,45,0,0,0
3/27/1996 4:00,76,-37,1025,26,45,0,0,0
3/27/1996 4:30,68,-52,1025,25,45,0,0,0
3/27/1996 5:00,68,-52,1026,33,45,0,0,0
3/27/1996 5:30,68,-52,1025,27,45,0,0,0
3/27/1996 6:00,68,-52,1026,23,45,0,0,0
3/27/1996 6:30,76,-37,1026,22,45,0,0,0
3/27/1996 7:00,68,-52,1026,31,45,11,0,0
3/27/1996 7:30,69,-47,1026,32,45,33,0,0.4
3/27/1996 8:00,92,1,1026,26,45,52,0,1.2
3/27/1996 8:30,78,-19,1026,23,45,45,0,1.6
3/27/1996 9:00,58,-51,1026,20,45,51,0,2.4
3/27/1996 9:30,59,-40,1026,27,45,39,0,3.2
3/27/1996 10:00,54,-50,1027,48,45,19,0,3.6
3/27/1996 10:30,55,-38,1026,31,45,27,0,4.4
3/27/1996 11:00,61,-29,1026,26,45,6,0,4
3/27/1996 11:30,55,-38,1026,18,45,25,0,4.4
3/27/1996 12:00,57,-27,1026,15,45,42,0,5.2
3/27/1996 12:30,53,-30,1026,11,45,50,0,6
3/27/1996 13:00,53,-24,1026,18,45,43,0,6.4
3/27/1996 13:30,53,-24,1025,16,45,15,0,6.4
3/27/1996 14:00,49,-33,1025,18,0,41,0,6.8
3/27/1996 14:30,44,-42,1025,17,45,51,0,7.2
3/27/1996 15:00,56,-7,1024,17,0,51,0,7.6
3/27/1996 15:30,56,-7,1024,4,180,51,0,7.6
3/27/1996 16:00,50,-21,1024,14,0,51,0,7.6
3/27/1996 16:30,56,-7,1024,5,315,51,0,7.6
3/27/1996 17:00,56,-2,1023,2,180,51,0,8
3/27/1996 17:30,60,-5,1023,1,45,51,0,6.8
3/27/1996 18:00,59,-10,1023,0,,17,0,6.4
3/27/1996 18:30,58,-21,1023,2,180,0,0,5.6
3/27/1996 19:00,62,-18,1023,1,180,0,0,4.8
3/27/1996 19:30,61,-24,1023,0,,0,0,4.4
3/27/1996 20:00,67,-15,1023,0,,0,0,4
3/27/1996 20:30,73,-8,1023,5,135,0,0,3.6
3/27/1996 21:00,79,-5,1022,18,180,0,0,2.8
3/27/1996 21:30,72,-22,1022,9,180,0,0,2.4
3/27/1996 22:00,78,-14,1022,12,180,0,0,2
3/27/1996 22:30,78,-19,1022,11,180,0,0,1.6
3/27/1996 23:00,77,-23,1022,6,180,0,0,1.2
3/27/1996 23:30,77,-23,1022,7,180,0,0,1.2
3/27/1996 23:59,92,-3,1021,10,180,0,0,0.8
3/28/1996 0:00,92,-3,1021,10,180,0,0,0.8
3/28/1996 0:30,100,4,1021,10,180,0,0,0.4
3/28/1996 1:00,100,4,1020,12,225,0,0,0.4
3/28/1996 1:30,100,4,1020,6,180,0,0,0.4
3/28/1996 2:00,100,4,1020,18,180,0,0,0.4
3/28/1996 2:30,100,4,1019,18,225,2,0,0.4
3/28/1996 3:00,100,4,1018,13,225,0,0,0.4
3/28/1996 3:30,100,4,1018,15,225,0,0,0.4
3/28/1996 4:00,100,4,1018,14,180,0,0,0.4
3/28/1996 4:30,76,-37,1018,23,225,0,0,0
3/28/1996 5:00,61,-63,1017,22,225,0,0,0.4
3/28/1996 5:30,54,-74,1016,32,225,0,0,0.8
3/28/1996 6:00,54,-74,1016,10,225,0,0,0.8
3/28/1996 6:30,54,-74,1016,25,225,0,0,0.8
3/28/1996 7:00,69,-47,1016,18,225,0,0,0.4
3/28/1996 7:30,100,0,1015,21,270,20,0,0
3/28/1996 8:00,85,-11,1015,26,270,51,0,1.2
3/28/1996 8:30,71,-27,1015,46,270,50,0,2
3/28/1996 9:00,66,-26,1014,70,270,41,0,3.2
3/28/1996 9:30,61,-24,1014,65,270,31,0,4.4
3/28/1996 10:00,63,-13,1013,72,270,24,0,5.2
3/28/1996 10:30,58,-16,1013,74,270,0,0,6
3/28/1996 11:00,59,-10,1013,87,270,0,0,6.4
3/28/1996 11:30,59,-10,1013,83,270,0,0,6.4
3/28/1996 12:00,65,2,1013,64,270,0,0,6.4
3/28/1996 12:30,65,7,1013,42,270,0,0,6.8
3/28/1996 13:00,61,6,1012,55,270,0,0,7.6
3/28/1996 13:30,56,-2,1012,79,270,0,0,8
3/28/1996 14:00,56,-2,1012,99,270,0,0,8
3/28/1996 14:30,61,6,1012,73,270,0,0,7.6
3/28/1996 15:00,81,18,1013,78,0,0,150,4.8
3/28/1996 15:30,80,13,1013,50,0,0,80,4.4
3/28/1996 16:00,86,15,1013,27,315,0,600,3.6
3/28/1996 16:30,93,30,1013,8,315,0,240,4
3/28/1996 17:00,87,20,1013,6,315,0,0,4
3/28/1996 17:30,87,20,1014,9,270,0,0,4
3/28/1996 18:00,87,20,1014,8,270,0,0,4
3/28/1996 18:30,87,20,1014,5,270,0,0,4
3/28/1996 19:00,87,20,1014,5,270,0,0,4
3/28/1996 19:30,93,26,1014,0,,0,0,3.6
3/28/1996 20:00,86,15,1015,1,180,0,0,3.6
3/28/1996 20:30,86,15,1015,0,,0,0,3.6
3/28/1996 21:00,86,15,1015,0,,0,0,3.6
3/28/1996 21:30,86,15,1014,0,,0,0,3.6
3/28/1996 22:00,86,15,1015,1,180,0,0,3.6
3/28/1996 22:30,86,15,1015,0,,0,0,3.6
3/28/1996 23:00,86,15,1015,1,180,0,0,3.6
3/28/1996 23:30,86,11,1015,2,180,0,0,3.2
3/28/1996 23:59,86,7,1015,0,,0,0,2.8
3/29/1996 0:00,86,7,1015,0,,0,0,2.8
3/29/1996 0:30,86,2,1015,0,,0,0,2.4
3/29/1996 1:00,93,9,1015,2,180,0,0,2
3/29/1996 1:30,85,-2,1015,1,180,0,0,2
3/29/1996 2:00,93,5,1015,0,,0,0,1.6
3/29/1996 2:30,93,5,1015,1,225,0,0,1.6
3/29/1996 3:00,85,-6,1014,4,225,0,0,1.6
3/29/1996 3:30,85,-2,1014,7,270,0,0,2
3/29/1996 4:00,86,2,1014,1,225,0,0,2.4
3/29/1996 4:30,85,-2,1014,1,225,0,0,2
3/29/1996 5:00,79,-9,1015,2,225,0,0,2.4
3/29/1996 5:30,85,-2,1015,3,225,0,0,2
3/29/1996 6:00,86,2,1015,12,315,0,0,2.4
3/29/1996 6:30,79,-9,1016,18,315,0,0,2.4
3/29/1996 7:00,79,-5,1016,18,315,0,0,2.8
3/29/1996 7:30,79,-5,1016,34,315,13,0,2.8
3/29/1996 8:00,73,-12,1016,45,315,51,0,3.2
3/29/1996 8:30,67,-15,1016,46,315,51,0,4
3/29/1996 9:00,68,-5,1016,50,315,42,0,4.8
3/29/1996 9:30,69,-1,1016,46,315,3,0,5.2
3/29/1996 10:00,58,-16,1016,47,315,1,0,6
3/29/1996 10:30,60,-5,1016,,,6,0,6.8
3/29/1996 11:00,60,-5,1016,,,0,0,6.8
3/29/1996 11:30,54,-18,1016,,,0,0,6.8
3/29/1996 12:00,55,-13,1016,,,0,0,7.2
3/29/1996 12:30,55,-13,1016,,,0,0,7.2
3/29/1996 13:00,60,0,1016,,,0,0,7.2
3/29/1996 13:30,56,-7,1016,,,0,0,7.6
3/29/1996 14:00,71,19,1016,,,0,0,6.8
3/29/1996 14:30,70,9,1016,,,0,0,6
3/29/1996 15:00,76,25,1016,,,0,0,6.4
3/29/1996 15:30,69,-1,1016,,,0,0,5.2
3/29/1996 16:00,75,11,1015,,,0,0,5.2
3/29/1996 16:30,69,4,1016,,,0,0,5.6
3/29/1996 17:00,63,-8,1016,,,0,0,5.6
3/29/1996 17:30,63,-8,1016,,,0,0,5.6
3/29/1996 18:00,69,-1,1016,,,0,0,5.2
3/29/1996 18:30,68,-5,1016,,,0,0,4.8
3/29/1996 19:00,68,-10,1017,,,0,20,4.4
3/29/1996 19:30,67,-15,1017,,,0,10,4
3/29/1996 20:00,67,-20,1017,,,0,0,3.6
3/29/1996 20:30,73,-12,1017,,,0,0,3.2
3/29/1996 21:00,72,-17,1018,,,0,0,2.8
3/29/1996 21:30,79,-9,1017,,,0,0,2.4
3/29/1996 22:00,72,-22,1017,,,0,0,2.4
3/29/1996 22:30,72,-22,1018,,,0,0,2.4
3/29/1996 23:00,70,-32,1018,,,0,0,1.6
3/29/1996 23:30,70,-32,1018,,,0,0,1.6
3/29/1996 23:59,85,-11,1018,,,0,0,1.2
3/30/1996 0:00,85,-11,1018,,,0,0,1.2
3/30/1996 0:30,100,8,1018,,,0,0,0.8
3/30/1996 1:00,100,8,1017,,,0,0,0.8
3/30/1996 1:30,69,-47,1018,,,0,0,0.4
3/30/1996 2:00,69,-47,1018,,,0,0,0.4
3/30/1996 2:30,61,-63,1017,,,0,0,0.4
3/30/1996 3:00,68,-52,1017,,,0,0,0
3/30/1996 3:30,68,-52,1017,,,0,0,0
3/30/1996 4:00,60,-68,1017,,,0,0,0
3/30/1996 4:30,53,-80,1018,,,0,0,0.4
3/30/1996 5:00,46,-99,1018,,,0,0,0.4
3/30/1996 5:30,46,-99,1017,,,0,0,0.4
3/30/1996 6:00,46,-99,1018,,,0,0,0.4
3/30/1996 6:30,53,-80,1018,,,0,0,0.4
3/30/1996 7:00,61,-63,1018,,,0,0,0.4
3/30/1996 7:30,62,-57,1018,,,0,0,0.8
3/30/1996 8:00,92,1,1018,,,0,0,1.2
3/30/1996 8:30,64,-41,1018,,,0,0,2
3/30/1996 9:00,72,-17,1018,,,0,0,2.8
3/30/1996 9:30,67,-15,1018,,,0,0,4
3/30/1996 10:00,62,-18,1018,,,0,0,4.8
3/30/1996 10:30,53,-30,1019,,,2,30,6
3/30/1996 11:00,53,-30,1018,,,0,0,6
3/30/1996 11:30,49,-33,1018,,,0,0,6.8
3/30/1996 12:00,48,-39,1019,,,0,0,6.4
3/30/1996 12:30,58,-16,1019,,,0,0,6
3/30/1996 13:00,49,-33,1019,,,0,0,6.8
3/30/1996 13:30,64,-3,1019,,,0,0,6
3/30/1996 14:00,53,-24,1019,,,0,0,6.4
3/30/1996 14:30,59,-10,1019,,,0,0,6.4
3/30/1996 15:00,60,0,1019,,,0,0,7.2
3/30/1996 15:30,54,-18,1019,,,0,0,6.8
3/30/1996 16:00,59,-10,1019,,,0,0,6.4
3/30/1996 16:30,58,-16,1020,,,0,0,6
3/30/1996 17:00,58,-16,1020,,,0,0,6
3/30/1996 17:30,58,-16,1020,,,0,0,6
3/30/1996 18:00,63,-13,1020,,,0,0,5.2
3/30/1996 18:30,68,-5,1020,,,0,0,4.8
3/30/1996 19:00,68,-5,1020,,,0,0,4.8
3/30/1996 19:30,68,-5,1020,,,0,0,4.8
3/30/1996 20:00,68,-5,1020,,,0,0,4.8
3/30/1996 20:30,68,-10,1020,,,0,0,4.4
3/30/1996 21:00,68,-10,1020,,,0,0,4.4
3/30/1996 21:30,68,-10,1020,,,0,0,4.4
3/30/1996 22:00,74,-3,1020,,,0,0,4
3/30/1996 22:30,74,-3,1020,,,0,0,4
3/30/1996 23:00,67,-15,1020,,,0,0,4
3/30/1996 23:30,73,-8,1020,,,0,0,3.6
3/30/1996 23:59,73,-8,1020,,,0,0,3.6
3/31/1996 0:00,73,-8,1020,,,0,0,3.6
3/31/1996 0:30,73,-8,1020,,,0,0,3.6
3/31/1996 1:00,79,0,1020,,,0,0,3.2
3/31/1996 1:30,79,0,1020,,,0,0,3.2
3/31/1996 2:00,73,-12,1020,,,0,0,3.2
3/31/1996 2:30,73,-12,1020,,,0,0,3.2
3/31/1996 3:00,73,-12,1019,,,0,0,3.2
3/31/1996 3:30,79,-5,1019,,,0,0,2.8
3/31/1996 4:00,79,-5,1019,,,0,0,2.8
3/31/1996 4:30,79,-5,1019,,,0,0,2.8
3/31/1996 5:00,72,-17,1019,,,0,0,2.8
3/31/1996 5:30,72,-17,1019,,,0,0,2.8
3/31/1996 6:00,79,-5,1018,,,0,0,2.8
3/31/1996 6:30,79,-5,1018,,,0,0,2.8
3/31/1996 7:00,86,7,1018,,,0,0,2.8
3/31/1996 7:30,79,0,1018,,,0,0,3.2
3/31/1996 8:00,67,-15,1019,,,0,0,4
3/31/1996 8:30,67,-15,1018,,,0,0,4
3/31/1996 9:00,68,-5,1018,,,0,0,4.8
3/31/1996 9:30,63,-13,1018,,,0,0,5.2
3/31/1996 10:00,69,4,1018,,,0,0,5.6
3/31/1996 10:30,64,-3,1018,,,0,0,6
3/31/1996 11:00,59,-10,1018,,,0,0,6.4
3/31/1996 11:30,60,-5,1018,,,0,0,6.8
3/31/1996 12:00,56,-7,1018,,,0,0,7.6
3/31/1996 12:30,50,-21,1017,,,0,0,7.6
3/31/1996 13:00,50,-27,1017,,,1,10,7.2
3/31/1996 13:30,60,0,1016,,,0,0,7.2
3/31/1996 14:00,53,-24,1016,,,0,0,6.4
3/31/1996 14:30,59,-10,1016,,,0,0,6.4
3/31/1996 15:00,54,-18,1016,,,0,0,6.8
3/31/1996 15:30,60,0,1016,,,0,0,7.2
3/31/1996 16:00,55,-13,1015,,,0,0,7.2
3/31/1996 16:30,60,-5,1015,,,0,0,6.8
3/31/1996 17:00,65,2,1016,,,0,0,6.4
3/31/1996 17:30,59,-10,1015,,,0,0,6.4
3/31/1996 18:00,63,-8,1015,,,0,0,5.6
3/31/1996 18:30,63,-13,1015,,,0,0,5.2
3/31/1996 19:00,68,-5,1015,,,0,0,4.8
3/31/1996 19:30,74,2,1015,,,0,0,4.4
3/31/1996 20:00,74,2,1015,,,0,0,4.4
3/31/1996 20:30,74,2,1016,,,0,0,4.4
3/31/1996 21:00,74,-3,1015,,,0,0,4
3/31/1996 21:30,74,-3,1015,,,0,0,4
3/31/1996 22:00,80,4,1015,,,0,0,3.6
3/31/1996 22:30,80,4,1015,,,0,0,3.6
3/31/1996 22:59,80,4,1014,,,0,0,3.6
3/31/1996 23:00,80,4,1014,,,0,0,3.6
3/31/1996 23:30,86,11,1015,,,0,0,3.2
4/1/1996 0:00,93,18,1014,,,0,0,2.8
4/1/1996 0:30,86,7,1015,,,0,0,2.8
4/1/1996 1:00,86,7,1014,,,0,0,2.8
4/1/1996 1:30,86,7,1014,,,0,0,2.8
4/1/1996 2:00,86,2,1014,,,0,0,2.4
4/1/1996 2:30,79,-9,1014,,,0,0,2.4
4/1/1996 3:00,85,-6,1014,,,0,0,1.6
4/1/1996 3:30,92,1,1014,,,0,0,1.2
4/1/1996 4:00,85,-11,1014,,,0,0,1.2
4/1/1996 4:30,84,-15,1014,,,0,0,0.8
4/1/1996 5:00,92,-7,1014,,,0,0,0.4
4/1/1996 5:30,84,-15,1014,,,0,0,0.8
4/1/1996 6:00,84,-15,1014,,,0,0,0.8
4/1/1996 6:30,92,-3,1014,,,0,0,0.8
4/1/1996 7:00,85,-11,1015,,,0,0,1.2
4/1/1996 7:30,85,-11,1015,,,0,0,1.2
4/1/1996 8:00,92,1,1015,,,0,0,1.2
4/1/1996 8:30,79,-9,1015,,,0,0,2.4
4/1/1996 9:00,86,7,1015,,,0,0,2.8
4/1/1996 9:30,68,-10,1014,,,0,0,4.4
4/1/1996 10:00,68,-5,1014,,,0,0,4.8
4/1/1996 10:30,63,-13,1014,,,0,0,5.2
4/1/1996 11:00,57,-27,1014,,,0,0,5.2
4/1/1996 11:30,53,-24,1014,,,0,0,6.4
4/1/1996 12:00,49,-33,1014,,,0,0,6.8
4/1/1996 12:30,49,-33,1014,,,0,0,6.8
4/1/1996 13:00,50,-27,1014,,,0,0,7.2
4/1/1996 13:30,55,-13,1014,,,0,0,7.2
4/1/1996 14:00,44,-42,1014,,,0,0,7.2
4/1/1996 14:30,50,-21,1014,,,0,0,7.6
4/1/1996 15:00,56,-2,1014,,,0,0,8
4/1/1996 15:30,44,-42,1014,,,0,0,7.2
4/1/1996 16:00,44,-42,1015,,,0,0,7.2
4/1/1996 16:30,44,-42,1015,,,0,0,7.2
4/1/1996 17:00,49,-33,1015,,,0,0,6.8
4/1/1996 17:30,52,-36,1015,,,0,0,5.6
4/1/1996 18:00,51,-42,1016,,,0,0,5.2
4/1/1996 18:30,50,-48,1016,,,0,0,4.8
4/1/1996 19:00,54,-44,1016,,,0,0,4
4/1/1996 19:30,66,-26,1017,,,0,0,3.2
4/1/1996 20:00,65,-31,1017,,,0,0,2.8
4/1/1996 20:30,65,-36,1017,,,0,0,2.4
4/1/1996 21:00,71,-27,1018,,,0,0,2
4/1/1996 21:30,85,-11,1018,,,0,0,1.2
4/1/1996 22:00,85,-11,1018,,,0,0,1.2
4/1/1996 22:30,77,-23,1018,,,0,0,1.2
4/1/1996 22:59,92,-3,1018,,,0,0,0.8
4/1/1996 23:00,92,-3,1018,,,0,0,0.8
4/1/1996 23:30,92,-3,1018,,,0,0,0.8
4/2/1996 0:00,100,4,1019,,,0,0,0.4
4/2/1996 0:30,76,-37,1019,,,0,0,0
4/2/1996 1:00,69,-47,1019,,,0,0,0.4
4/2/1996 1:30,61,-63,1019,,,0,0,0.4
4/2/1996 2:00,54,-74,1019,,,0,0,0.8
4/2/1996 2:30,54,-74,1019,,,0,0,0.8
4/2/1996 3:00,54,-74,1020,,,0,0,0.8
4/2/1996 3:30,61,-63,1019,,,0,0,0.4
4/2/1996 4:00,47,-93,1019,,,0,0,0.8
4/2/1996 4:30,83,-37,1019,,,0,0,-1.2
4/2/1996 5:00,83,-37,1020,,,0,0,-1.2
4/2/1996 5:30,47,-93,1020,,,0,0,0.8
4/2/1996 6:00,47,-93,1020,,,0,0,0.8
4/2/1996 6:30,47,-93,1021,,,0,0,0.8
4/2/1996 7:00,61,-63,1021,,,0,0,0.4
4/2/1996 7:30,100,4,1021,,,0,0,0.4
4/2/1996 8:00,92,-3,1021,,,0,0,0.8
4/2/1996 8:30,71,-27,1021,,,0,0,2
4/2/1996 9:00,59,-40,1022,,,0,0,3.2
4/2/1996 9:30,54,-44,1022,,,0,0,4
4/2/1996 10:00,55,-38,1022,,,0,0,4.4
4/2/1996 10:30,45,-58,1022,,,0,0,5.2
4/2/1996 11:00,47,-45,1022,,,0,0,6
4/2/1996 11:30,38,-66,1022,,,0,0,6.8
4/2/1996 12:00,44,-42,1022,,,0,0,7.2
4/2/1996 12:30,46,-29,1022,,,0,0,8
4/2/1996 13:00,47,-23,1022,,,0,0,8.4
4/2/1996 13:30,52,-9,1022,,,0,0,8.4
4/2/1996 14:00,42,-38,1022,,,0,0,8.4
4/2/1996 14:30,47,-23,1022,,,0,0,8.4
4/2/1996 15:00,44,-25,1022,,,14,10,9.2
4/2/1996 15:30,47,-23,1022,,,14,0,8.4
4/2/1996 16:00,51,-15,1023,,,2,0,8
4/2/1996 16:30,51,-15,1022,,,0,0,8
4/2/1996 17:00,45,-35,1023,,,0,0,7.6
4/2/1996 17:30,54,-18,1023,,,0,0,6.8
4/2/1996 18:00,53,-24,1024,,,1,0,6.4
4/2/1996 18:30,58,-21,1024,,,0,0,5.6
4/2/1996 19:00,63,-13,1024,,,0,0,5.2
4/2/1996 19:30,62,-18,1025,,,0,0,4.8
4/2/1996 20:00,74,-3,1025,,,2,20,4
4/2/1996 20:30,73,-8,1026,,,0,0,3.6
4/2/1996 21:00,73,-12,1026,,,0,0,3.2
4/2/1996 21:30,72,-17,1026,,,0,0,2.8
4/2/1996 22:00,72,-22,1026,,,0,0,2.4
4/2/1996 22:30,71,-27,1026,,,0,0,2
4/2/1996 22:59,78,-19,1027,,,0,0,1.6
4/2/1996 23:00,78,-19,1027,5,45,0,0,1.6
4/2/1996 23:30,77,-23,1027,4,45,0,0,1.2
4/3/1996 0:00,92,-3,1027,1,45,0,0,0.8
4/3/1996 0:30,92,-3,1027,4,0,0,0,0.8
4/3/1996 1:00,100,4,1027,2,0,0,0,0.4
4/3/1996 1:30,76,-37,1027,1,45,0,0,0
4/3/1996 2:00,76,-37,1027,1,0,0,0,0
4/3/1996 2:30,61,-63,1027,2,0,0,0,0.4
4/3/1996 3:00,47,-93,1027,3,45,0,0,0.8
4/3/1996 3:30,47,-93,1027,7,0,0,0,0.8
4/3/1996 4:00,47,-93,1028,3,0,0,0,0.8
4/3/1996 4:30,83,-37,1027,2,0,0,0,-1.2
4/3/1996 5:00,74,-52,1028,0,,0,0,-1.2
4/3/1996 5:30,74,-52,1028,0,,0,0,-1.2
4/3/1996 6:00,74,-52,1028,0,,0,0,-1.2
4/3/1996 6:30,47,-93,1029,0,,26,0,0.8
4/3/1996 7:00,47,-93,1029,0,,51,0,0.8
4/3/1996 7:30,61,-63,1029,0,,51,0,0.4
4/3/1996 8:00,100,4,1029,0,,51,0,0.4
4/3/1996 8:30,70,-32,1030,2,45,50,0,1.6
4/3/1996 9:00,65,-36,1030,3,45,51,0,2.4
4/3/1996 9:30,59,-40,1030,6,45,39,0,3.2
4/3/1996 10:00,55,-38,1030,10,180,46,0,4.4
4/3/1996 10:30,51,-42,1030,10,45,40,0,5.2
4/3/1996 11:00,58,-21,1030,8,180,50,0,5.6
4/3/1996 11:30,53,-24,1030,18,180,50,0,6.4
4/3/1996 12:00,54,-18,1030,13,180,51,0,6.8
4/3/1996 12:30,50,-21,1030,8,180,51,0,7.6
4/3/1996 13:00,51,-15,1030,15,180,50,0,8
4/3/1996 13:30,52,-9,1030,10,0,52,0,8.4
4/3/1996 14:00,49,-11,1029,11,180,51,0,9.2
4/3/1996 14:30,54,8,1029,9,180,50,0,9.6
4/3/1996 15:00,50,5,1029,8,180,51,0,10.5
4/3/1996 15:30,49,-5,1029,6,0,50,0,9.6
4/3/1996 16:00,49,-5,1029,9,180,53,0,9.6
