,Date,Temp in C ,Humidity (%),Dew Point (Celcius * 10),Pressure (mBar),Mean wind speed (knots * 10),Average wind bearing (degrees),Sunshine (hours * 100),Rainfall (mm * 1000),Max wind speed (knots * 10),Unnamed: 10,Unnamed: 11,Unnamed: 12
310,1995-07-07 23:00:00,18.1,79,143,1020,11.0,225.0,0,0,11.0,,,
311,1995-07-07 23:30:00,17.7,82,146,1020,8.0,180.0,0,0,8.0,,,
312,1995-07-08 00:00:00,17.2,82,141,1020,1.0,180.0,0,0,1.0,,,
313,1995-07-08 00:30:00,17.2,82,141,1020,0.0,,0,0,0.0,,,
314,1995-07-08 01:00:00,16.8,82,137,1020,1.0,180.0,0,0,1.0,,,
315,1995-07-08 01:30:00,16.8,82,137,1020,2.0,180.0,0,0,2.0,,,
316,1995-07-08 02:00:00,16.3,81,131,1020,0.0,,0,0,0.0,,,
317,1995-07-08 02:30:00,15.9,80,125,1020,0.0,,0,0,0.0,,,
318,1995-07-08 03:00:00,16.3,81,131,1020,7.0,0.0,0,0,7.0,,,
319,1995-07-08 03:30:00,16.3,81,131,1020,8.0,0.0,0,0,8.0,,,
320,1995-07-08 04:00:00,16.3,81,131,1020,11.0,0.0,0,0,11.0,,,
321,1995-07-08 04:30:00,15.9,85,134,1020,4.0,45.0,0,0,4.0,,,
322,1995-07-08 05:00:00,16.3,81,131,1021,1.0,0.0,11,0,1.0,,,
323,1995-07-08 05:30:00,16.8,82,137,1021,0.0,,51,0,0.0,,,
324,1995-07-08 06:00:00,16.8,82,137,1021,1.0,0.0,50,0,1.0,,,
325,1995-07-08 06:30:00,17.7,77,137,1021,5.0,0.0,51,0,5.0,,,
326,1995-07-08 07:00:00,18.1,74,134,1021,22.0,0.0,50,0,22.0,,,
327,1995-07-08 07:30:00,18.6,74,139,1021,20.0,45.0,50,0,20.0,,,
328,1995-07-08 08:00:00,19.5,75,149,1021,19.0,0.0,51,0,19.0,,,
329,1995-07-08 08:30:00,20.4,71,150,1021,30.0,0.0,51,0,30.0,,,
330,1995-07-08 09:00:00,21.3,69,153,1022,20.0,45.0,50,0,20.0,,,
331,1995-07-08 09:30:00,22.6,70,168,1021,18.0,45.0,50,0,18.0,,,
332,1995-07-08 10:00:00,23.4,64,163,1021,14.0,45.0,44,0,14.0,,,
333,1995-07-08 10:30:00,23.9,61,159,1021,15.0,0.0,36,0,15.0,,,
334,1995-07-08 11:00:00,24.7,56,154,1022,21.0,0.0,8,0,21.0,,,
335,1995-07-08 11:30:00,25.2,53,150,1021,22.0,0.0,31,0,22.0,,,
336,1995-07-08 12:00:00,25.6,54,157,1021,17.0,45.0,42,0,17.0,,,
337,1995-07-08 12:30:00,26.0,55,164,1021,24.0,0.0,10,0,24.0,,,
338,1995-07-08 13:00:00,26.0,52,154,1021,27.0,0.0,0,0,27.0,,,
339,1995-07-08 13:30:00,26.9,53,165,1021,41.0,45.0,0,0,41.0,,,
340,1995-07-08 14:00:00,26.5,55,168,1020,44.0,0.0,0,0,44.0,,,
341,1995-07-08 14:30:00,26.0,58,171,1021,68.0,0.0,0,0,68.0,,,
342,1995-07-08 15:00:00,25.6,51,147,1021,76.0,0.0,9,0,76.0,,,
343,1995-07-08 15:30:00,26.0,52,154,1020,88.0,0.0,16,0,88.0,,,
344,1995-07-08 16:00:00,26.0,55,164,1020,82.0,0.0,19,0,82.0,,,
345,1995-07-08 16:30:00,25.6,54,157,1021,75.0,0.0,3,0,75.0,,,
346,1995-07-08 17:00:00,25.2,53,150,1020,87.0,45.0,17,0,87.0,,,
347,1995-07-08 17:30:00,24.7,56,154,1021,90.0,0.0,4,0,90.0,,,
348,1995-07-08 18:00:00,23.4,64,163,1021,76.0,45.0,13,0,76.0,,,
349,1995-07-08 18:30:00,22.6,70,168,1021,66.0,45.0,0,0,66.0,,,
350,1995-07-08 19:00:00,22.1,73,171,1022,54.0,45.0,0,0,54.0,,,
351,1995-07-08 19:30:00,20.8,68,147,1022,50.0,45.0,0,0,50.0,,,
352,1995-07-08 20:00:00,20.4,71,150,1022,51.0,45.0,0,0,51.0,,,
353,1995-07-08 20:30:00,19.0,75,144,1023,49.0,45.0,0,0,49.0,,,
354,1995-07-08 21:00:00,18.6,74,139,1023,41.0,45.0,0,0,41.0,,,
355,1995-07-08 21:30:00,18.6,74,139,1023,38.0,45.0,0,0,38.0,,,
356,1995-07-08 22:00:00,18.1,79,143,1024,46.0,45.0,0,0,46.0,,,
357,1995-07-08 22:30:00,17.7,77,137,1023,38.0,45.0,0,0,38.0,,,
358,1995-07-08 22:59:00,17.7,77,137,1023,39.0,45.0,0,0,39.0,,,
359,1995-07-08 23:00:00,17.7,77,137,1023,39.0,45.0,0,0,39.0,,,
360,1995-07-08 23:30:00,17.2,78,133,1023,49.0,45.0,0,0,49.0,,,
361,1995-07-09 00:00:00,16.3,76,121,1023,48.0,45.0,0,0,48.0,,,
362,1995-07-09 00:30:00,15.4,76,111,1023,40.0,0.0,0,0,40.0,,,
363,1995-07-09 01:00:00,15.0,75,107,1023,44.0,0.0,0,0,44.0,,,
364,1995-07-09 01:30:00,14.5,75,101,1023,37.0,0.0,0,0,37.0,,,
365,1995-07-09 02:00:00,14.0,76,98,1023,36.0,0.0,0,0,36.0,,,
366,1995-07-09 02:30:00,13.6,74,91,1023,42.0,0.0,0,0,42.0,,,
367,1995-07-09 03:00:00,13.1,79,96,1023,37.0,0.0,0,0,37.0,,,
368,1995-07-09 03:30:00,13.1,75,88,1023,39.0,0.0,0,0,39.0,,,
369,1995-07-09 04:00:00,13.1,79,96,1023,34.0,0.0,0,0,34.0,,,
370,1995-07-09 04:30:00,13.1,79,96,1022,38.0,0.0,0,0,38.0,,,
371,1995-07-09 05:00:00,13.1,79,96,1022,41.0,0.0,0,0,41.0,,,
372,1995-07-09 05:30:00,13.1,79,96,1022,27.0,0.0,0,0,27.0,,,
373,1995-07-09 06:00:00,13.6,80,102,1022,40.0,0.0,0,0,40.0,,,
374,1995-07-09 06:30:00,14.5,75,101,1022,33.0,0.0,0,0,33.0,,,
375,1995-07-09 07:00:00,15.4,72,103,1022,46.0,0.0,0,0,46.0,,,
376,1995-07-09 07:30:00,16.3,72,113,1022,49.0,45.0,0,0,49.0,,,
377,1995-07-09 08:00:00,17.2,73,124,1022,48.0,45.0,0,0,48.0,,,
378,1995-07-09 08:30:00,18.6,66,122,1022,35.0,45.0,0,0,35.0,,,
379,1995-07-09 09:00:00,19.5,67,132,1022,26.0,45.0,0,0,26.0,,,
380,1995-07-09 09:30:00,20.4,64,133,1022,19.0,45.0,0,0,19.0,,,
381,1995-07-09 10:00:00,21.3,61,136,1022,27.0,0.0,0,0,27.0,,,
382,1995-07-09 10:30:00,21.7,66,150,1022,21.0,45.0,0,0,21.0,,,
383,1995-07-09 11:00:00,22.6,63,151,1022,36.0,45.0,30,0,36.0,,,
384,1995-07-09 11:30:00,23.4,64,163,1022,47.0,0.0,0,0,47.0,,,
385,1995-07-09 12:00:00,23.9,65,168,1021,43.0,45.0,0,0,43.0,,,
386,1995-07-09 12:30:00,24.3,62,166,1021,43.0,45.0,0,0,43.0,,,
387,1995-07-09 13:00:00,24.7,60,163,1021,42.0,45.0,0,0,42.0,,,
388,1995-07-09 13:30:00,24.7,63,172,1020,41.0,45.0,0,0,41.0,,,
389,1995-07-09 14:00:00,25.2,60,169,1020,55.0,45.0,0,0,55.0,,,
390,1995-07-09 14:30:00,25.6,60,174,1020,41.0,45.0,2,0,41.0,,,
391,1995-07-09 15:00:00,25.6,63,181,1020,44.0,45.0,34,0,44.0,,,
392,1995-07-09 15:30:00,26.0,58,171,1020,46.0,45.0,1,0,46.0,,,
393,1995-07-09 16:00:00,26.5,61,185,1020,33.0,45.0,0,0,33.0,,,
394,1995-07-09 16:30:00,26.0,61,179,1020,35.0,45.0,0,0,35.0,,,
395,1995-07-09 17:00:00,26.0,58,171,1020,20.0,45.0,21,0,20.0,,,
396,1995-07-09 17:30:00,26.5,58,176,1020,31.0,45.0,51,0,31.0,,,
397,1995-07-09 18:00:00,26.0,58,171,1020,33.0,45.0,50,0,33.0,,,
398,1995-07-09 18:30:00,25.2,60,169,1020,47.0,45.0,51,0,47.0,,,
399,1995-07-09 19:00:00,23.9,65,168,1020,65.0,45.0,3,0,65.0,,,
400,1995-07-09 19:30:00,22.1,70,164,1020,65.0,45.0,0,0,65.0,,,
401,1995-07-09 20:00:00,20.8,72,157,1021,65.0,45.0,0,0,65.0,,,
402,1995-07-09 20:30:00,19.5,75,149,1021,65.0,0.0,0,0,65.0,,,
403,1995-07-09 21:00:00,18.6,78,147,1021,58.0,0.0,0,0,58.0,,,
404,1995-07-09 21:30:00,17.7,77,137,1021,37.0,0.0,0,0,37.0,,,
405,1995-07-09 22:00:00,17.2,78,133,1020,57.0,45.0,0,0,57.0,,,
406,1995-07-09 22:30:00,16.8,82,137,1021,57.0,45.0,0,0,57.0,,,
407,1995-07-09 22:59:00,16.8,82,137,1021,38.0,45.0,0,0,38.0,,,
408,1995-07-09 23:00:00,16.8,82,137,1021,38.0,45.0,0,0,38.0,,,
409,1995-07-09 23:30:00,16.8,82,137,1021,41.0,45.0,1,0,41.0,,,
410,1995-07-10 00:00:00,16.3,81,131,1021,57.0,45.0,0,0,57.0,,,
411,1995-07-10 00:30:00,16.3,81,131,1020,37.0,45.0,0,0,37.0,,,
412,1995-07-10 01:00:00,15.9,85,134,1020,37.0,45.0,0,0,37.0,,,
413,1995-07-10 01:30:00,15.9,80,125,1020,54.0,45.0,0,0,54.0,,,
414,1995-07-10 02:00:00,15.4,81,121,1020,43.0,0.0,0,0,43.0,,,
415,1995-07-10 02:30:00,15.0,85,125,1020,38.0,0.0,0,0,38.0,,,
416,1995-07-10 03:00:00,15.0,85,125,1020,22.0,0.0,0,0,22.0,,,
417,1995-07-10 03:30:00,14.5,85,119,1019,16.0,0.0,0,0,16.0,,,
418,1995-07-10 04:00:00,14.5,85,119,1019,24.0,0.0,0,0,24.0,,,
419,1995-07-10 04:30:00,14.0,90,124,1019,27.0,0.0,0,0,27.0,,,
420,1995-07-10 05:00:00,14.5,85,119,1018,33.0,0.0,0,0,33.0,,,
421,1995-07-10 05:30:00,14.5,85,119,1018,28.0,0.0,0,0,28.0,,,
422,1995-07-10 06:00:00,15.0,85,125,1018,32.0,0.0,0,0,32.0,,,
423,1995-07-10 06:30:00,15.4,85,129,1018,29.0,0.0,0,0,29.0,,,
424,1995-07-10 07:00:00,16.3,81,131,1018,34.0,0.0,0,0,34.0,,,
425,1995-07-10 07:30:00,17.2,82,141,1018,27.0,45.0,0,0,27.0,,,
426,1995-07-10 08:00:00,18.1,79,143,1018,25.0,0.0,0,0,25.0,,,
427,1995-07-10 08:30:00,18.6,83,156,1017,24.0,0.0,0,0,24.0,,,
428,1995-07-10 09:00:00,20.0,74,153,1017,27.0,0.0,25,0,27.0,,,
429,1995-07-10 09:30:00,20.8,76,164,1016,24.0,0.0,50,0,24.0,,,
430,1995-07-10 10:00:00,22.1,73,171,1016,38.0,45.0,51,0,38.0,,,
431,1995-07-10 10:30:00,23.0,75,183,1016,18.0,45.0,50,0,18.0,,,
432,1995-07-10 11:00:00,24.7,69,186,1016,25.0,45.0,50,0,25.0,,,
433,1995-07-10 11:30:00,26.5,67,198,1015,16.0,0.0,52,0,16.0,,,
434,1995-07-10 12:00:00,27.3,65,202,1014,8.0,45.0,38,0,8.0,,,
435,1995-07-10 12:30:00,28.6,63,209,1014,12.0,45.0,22,0,12.0,,,
436,1995-07-10 13:00:00,29.1,63,215,1014,13.0,135.0,7,0,13.0,,,
437,1995-07-10 13:30:00,29.5,61,213,1013,12.0,45.0,0,0,12.0,,,
438,1995-07-10 14:00:00,28.6,58,195,1013,19.0,45.0,0,0,19.0,,,
439,1995-07-10 14:30:00,28.6,58,195,1012,15.0,135.0,16,0,15.0,,,
440,1995-07-10 15:00:00,29.1,58,199,1012,16.0,180.0,50,0,16.0,,,
441,1995-07-10 15:30:00,29.5,61,213,1012,15.0,135.0,51,0,15.0,,,
442,1995-07-10 16:00:00,30.5,58,214,1012,14.0,180.0,51,0,14.0,,,
443,1995-07-10 16:30:00,30.5,61,221,1012,13.0,135.0,50,0,13.0,,,
444,1995-07-10 17:00:00,30.5,61,221,1012,13.0,135.0,50,0,13.0,,,
445,1995-07-10 17:30:00,30.0,63,223,1011,14.0,135.0,51,0,14.0,,,
446,1995-07-10 18:00:00,29.5,61,213,1012,14.0,135.0,51,0,14.0,,,
447,1995-07-10 18:30:00,29.1,63,215,1012,11.0,180.0,3,0,11.0,,,
448,1995-07-10 19:00:00,27.8,68,213,1012,7.0,180.0,0,0,7.0,,,
449,1995-07-10 19:30:00,26.5,73,213,1012,6.0,180.0,0,0,6.0,,,
450,1995-07-10 20:00:00,25.6,76,211,1012,2.0,45.0,0,0,2.0,,,
451,1995-07-10 20:30:00,24.7,79,208,1013,1.0,45.0,0,0,1.0,,,
452,1995-07-10 21:00:00,24.3,79,204,1012,4.0,45.0,0,0,4.0,,,
453,1995-07-10 21:30:00,23.4,82,202,1012,9.0,45.0,0,0,9.0,,,
454,1995-07-10 22:00:00,23.0,81,196,1011,7.0,45.0,0,0,7.0,,,
455,1995-07-10 22:30:00,22.6,84,198,1012,2.0,180.0,0,0,2.0,,,
456,1995-07-10 22:59:00,22.6,84,198,1012,2.0,45.0,1,0,2.0,,,
457,1995-07-10 23:00:00,22.6,84,198,1012,2.0,45.0,0,0,2.0,,,
458,1995-07-10 23:30:00,22.1,85,195,1010,3.0,45.0,0,0,3.0,,,
459,1995-07-11 00:00:00,21.7,85,191,1010,2.0,45.0,0,0,2.0,,,
460,1995-07-11 00:30:00,21.7,85,191,1010,1.0,45.0,0,0,1.0,,,
461,1995-07-11 01:00:00,21.3,84,185,1010,2.0,45.0,0,0,2.0,,,
462,1995-07-11 01:30:00,20.8,88,188,1010,5.0,45.0,0,0,5.0,,,
463,1995-07-11 02:00:00,20.4,92,190,1010,7.0,45.0,0,0,7.0,,,
464,1995-07-11 02:30:00,20.0,91,184,1010,1.0,315.0,0,0,1.0,,,
465,1995-07-11 03:00:00,20.0,82,169,1009,4.0,315.0,0,0,4.0,,,
466,1995-07-11 03:30:00,19.0,91,175,1009,8.0,315.0,0,0,8.0,,,
467,1995-07-11 04:00:00,19.0,91,175,1009,1.0,315.0,0,0,1.0,,,
468,1995-07-11 08:30:00,23.0,75,183,1010,1.0,135.0,0,0,1.0,,,
469,1995-07-11 09:00:00,23.4,78,194,1009,2.0,45.0,0,0,2.0,,,
470,1995-07-11 09:30:00,24.7,73,195,1009,7.0,135.0,28,0,7.0,,,
471,1995-07-11 10:00:00,26.0,67,194,1008,8.0,180.0,50,0,8.0,,,
472,1995-07-11 10:30:00,26.5,67,198,1008,7.0,45.0,50,0,7.0,,,
473,1995-07-11 11:00:00,26.9,68,204,1008,7.0,45.0,27,0,7.0,,,
474,1995-07-11 11:30:00,27.8,68,213,1008,13.0,45.0,0,0,13.0,,,
475,1995-07-11 12:00:00,28.2,69,219,1008,6.0,45.0,0,0,6.0,,,
476,1995-07-11 12:30:00,28.2,69,219,1008,5.0,45.0,0,0,5.0,,,
477,1995-07-11 13:00:00,26.0,83,230,1008,29.0,180.0,0,1830,29.0,,,
478,1995-07-11 15:30:00,26.1,80,223,1008,2.0,180.0,0,0,2.0,,,
479,1995-07-11 16:00:00,27.0,73,219,1008,14.0,180.0,9,0,14.0,,,
480,1995-07-11 16:30:00,27.4,67,208,1008,21.0,180.0,0,0,21.0,,,
481,1995-07-11 17:00:00,27.0,73,219,1008,32.0,180.0,0,0,32.0,,,
482,1995-07-11 17:30:00,26.1,76,215,1008,17.0,225.0,0,0,17.0,,,
483,1995-07-11 18:00:00,25.7,76,211,1008,17.0,270.0,0,0,17.0,,,
484,1995-07-11 18:30:00,25.2,79,213,1008,4.0,270.0,0,0,4.0,,,
485,1995-07-11 19:00:00,25.2,79,213,1008,1.0,270.0,0,0,1.0,,,
486,1995-07-11 19:30:00,24.8,79,209,1009,0.0,,0,0,0.0,,,
487,1995-07-11 20:00:00,23.9,86,214,1009,0.0,,0,0,0.0,,,
488,1995-07-11 20:30:00,23.5,85,208,1009,0.0,,0,0,0.0,,,
489,1995-07-11 21:00:00,23.0,89,210,1010,0.0,,0,0,0.0,,,
490,1995-07-11 21:30:00,22.2,88,202,1010,10.0,225.0,0,0,10.0,,,
491,1995-07-11 22:00:00,21.7,93,205,1010,6.0,225.0,0,0,6.0,,,
492,1995-07-11 22:30:00,21.3,92,199,1010,8.0,180.0,0,0,8.0,,,
493,1995-07-11 22:59:00,20.9,84,180,1011,8.0,225.0,0,0,8.0,,,
494,1995-07-11 23:00:00,20.9,84,180,1011,8.0,225.0,0,0,8.0,,,
495,1995-07-11 23:30:00,20.4,83,175,1010,15.0,225.0,0,0,15.0,,,
496,1995-07-12 00:00:00,20.4,80,168,1010,16.0,225.0,0,0,16.0,,,
497,1995-07-12 00:30:00,19.5,79,159,1011,18.0,225.0,0,0,18.0,,,
498,1995-07-12 01:00:00,19.1,87,168,1011,16.0,225.0,0,0,16.0,,,
499,1995-07-12 01:30:00,18.6,87,165,1011,6.0,225.0,0,0,6.0,,,
500,1995-07-12 02:00:00,18.6,83,156,1011,0.0,,0,0,0.0,,,
501,1995-07-12 02:30:00,18.2,86,159,1011,0.0,,0,0,0.0,,,
502,1995-07-12 03:00:00,17.7,87,155,1012,2.0,180.0,0,0,2.0,,,
503,1995-07-12 03:30:00,17.3,86,149,1012,11.0,225.0,0,0,11.0,,,
504,1995-07-12 04:00:00,16.8,87,146,1012,1.0,225.0,0,0,1.0,,,
505,1995-07-12 04:30:00,16.4,91,149,1012,2.0,225.0,0,0,2.0,,,
506,1995-07-12 05:00:00,16.4,85,140,1012,6.0,225.0,0,0,6.0,,,
507,1995-07-12 05:30:00,16.4,91,149,1012,7.0,225.0,23,0,7.0,,,
508,1995-07-12 06:00:00,16.8,91,153,1012,9.0,225.0,51,0,9.0,,,
509,1995-07-12 06:30:00,17.7,87,155,1012,6.0,270.0,27,0,6.0,,,
510,1995-07-12 07:00:00,18.2,86,159,1013,16.0,225.0,5,0,16.0,,,
511,1995-07-12 07:30:00,19.5,79,159,1013,17.0,225.0,35,0,17.0,,,
512,1995-07-12 08:00:00,20.4,76,159,1012,23.0,270.0,46,0,23.0,,,
513,1995-07-12 08:30:00,20.4,76,159,1012,32.0,225.0,49,0,32.0,,,
514,1995-07-12 09:00:00,21.3,76,169,1012,26.0,225.0,47,0,26.0,,,
515,1995-07-12 09:30:00,21.7,73,167,1012,35.0,225.0,45,0,35.0,,,
516,1995-07-12 10:00:00,22.2,69,163,1012,41.0,225.0,49,0,41.0,,,
517,1995-07-12 10:30:00,23.0,71,174,1012,42.0,225.0,36,0,42.0,,,
518,1995-07-12 11:00:00,23.9,68,177,1012,39.0,225.0,38,0,39.0,,,
519,1995-07-12 11:30:00,24.8,65,179,1012,41.0,180.0,10,0,41.0,,,
520,1995-07-12 12:00:00,24.8,65,179,1012,29.0,180.0,0,10,29.0,,,
521,1995-07-12 12:30:00,25.2,63,176,1012,32.0,225.0,0,0,32.0,,,
522,1995-07-12 13:00:00,25.7,63,182,1012,37.0,180.0,14,0,37.0,,,
523,1995-07-12 13:30:00,26.1,57,171,1011,37.0,180.0,0,0,37.0,,,
524,1995-07-12 14:00:00,27.0,58,182,1011,30.0,180.0,1,0,30.0,,,
525,1995-07-12 14:30:00,26.5,58,177,1011,51.0,225.0,11,0,51.0,,,
526,1995-07-12 15:00:00,27.0,58,182,1011,46.0,225.0,26,0,46.0,,,
527,1995-07-12 15:30:00,27.0,58,182,1011,52.0,180.0,10,0,52.0,,,
528,1995-07-12 16:00:00,27.4,59,186,1011,32.0,180.0,35,0,32.0,,,
529,1995-07-12 16:30:00,27.8,56,184,1010,47.0,180.0,47,0,47.0,,,
530,1995-07-12 17:00:00,27.0,58,182,1010,30.0,180.0,14,0,30.0,,,
531,1995-07-12 17:30:00,27.8,56,184,1010,39.0,180.0,49,0,39.0,,,
532,1995-07-12 18:00:00,27.4,56,179,1010,44.0,225.0,50,0,44.0,,,
533,1995-07-12 18:30:00,27.4,56,179,1010,37.0,225.0,51,0,37.0,,,
534,1995-07-12 19:00:00,27.0,58,182,1010,40.0,225.0,50,0,40.0,,,
535,1995-07-12 19:30:00,25.2,63,176,1011,33.0,225.0,37,0,33.0,,,
536,1995-07-12 20:00:00,23.9,65,168,1012,25.0,225.0,0,0,25.0,,,
537,1995-07-12 20:30:00,22.6,70,170,1012,18.0,180.0,0,0,18.0,,,
538,1995-07-12 21:00:00,21.7,70,160,1012,30.0,225.0,0,0,30.0,,,
539,1995-07-12 21:30:00,20.9,68,149,1013,17.0,225.0,0,0,17.0,,,
540,1995-07-12 22:00:00,19.5,64,124,1012,31.0,225.0,0,0,31.0,,,
541,1995-07-12 22:30:00,19.5,71,142,1013,20.0,225.0,0,0,20.0,,,
542,1995-07-12 22:59:00,19.1,70,136,1013,3.0,225.0,0,0,3.0,,,
543,1995-07-12 23:00:00,19.1,70,136,1013,3.0,225.0,0,0,3.0,,,
544,1995-07-12 23:30:00,19.1,67,128,1013,9.0,225.0,0,0,9.0,,,
545,1995-07-13 00:00:00,18.6,71,132,1013,9.0,225.0,0,0,9.0,,,
546,1995-07-13 00:30:00,18.2,69,125,1013,25.0,225.0,0,0,25.0,,,
547,1995-07-13 01:00:00,17.7,69,119,1013,20.0,225.0,0,0,20.0,,,
548,1995-07-13 01:30:00,17.3,69,115,1013,20.0,225.0,0,0,20.0,,,
549,1995-07-13 02:00:00,17.3,72,123,1013,3.0,225.0,0,0,3.0,,,
550,1995-07-13 02:30:00,17.3,72,123,1013,5.0,225.0,0,0,5.0,,,
551,1995-07-13 03:00:00,17.3,72,123,1013,7.0,180.0,0,0,7.0,,,
552,1995-07-13 03:30:00,16.8,82,137,1013,12.0,180.0,0,0,12.0,,,
553,1995-07-13 04:00:00,16.8,87,146,1013,0.0,,0,540,0.0,,,
554,1995-07-13 04:30:00,16.8,87,146,1013,2.0,270.0,0,30,2.0,,,
555,1995-07-13 05:00:00,16.8,87,146,1013,1.0,270.0,0,0,1.0,,,
556,1995-07-13 05:30:00,16.4,85,140,1013,17.0,225.0,0,0,17.0,,,
557,1995-07-13 06:00:00,16.8,87,146,1013,4.0,180.0,0,0,4.0,,,
558,1995-07-13 06:30:00,17.3,82,142,1013,0.0,,35,0,0.0,,,
559,1995-07-13 07:00:00,18.2,82,152,1013,0.0,,2,0,0.0,,,
560,1995-07-13 07:30:00,18.6,83,156,1013,12.0,180.0,0,0,12.0,,,
561,1995-07-13 08:00:00,19.1,78,152,1013,28.0,180.0,0,0,28.0,,,
562,1995-07-13 08:30:00,19.5,79,159,1012,9.0,180.0,38,0,9.0,,,
563,1995-07-13 09:00:00,20.4,76,159,1012,25.0,180.0,34,0,25.0,,,
564,1995-07-13 09:30:00,20.9,72,156,1012,42.0,180.0,50,0,42.0,,,
565,1995-07-13 10:00:00,21.7,73,167,1012,21.0,180.0,50,0,21.0,,,
566,1995-07-13 10:30:00,23.0,68,167,1011,24.0,180.0,45,0,24.0,,,
567,1995-07-13 11:00:00,24.3,62,166,1011,25.0,180.0,0,0,25.0,,,
568,1995-07-13 11:30:00,25.2,60,169,1011,40.0,180.0,0,0,40.0,,,
569,1995-07-13 12:00:00,25.2,57,160,1011,61.0,180.0,0,0,61.0,,,
570,1995-07-13 12:30:00,25.7,57,166,1011,50.0,180.0,0,0,50.0,,,
571,1995-07-13 13:00:00,25.2,60,169,1011,64.0,180.0,0,0,64.0,,,
572,1995-07-13 13:30:00,23.9,71,184,1011,50.0,135.0,0,80,50.0,,,
573,1995-07-13 14:00:00,23.5,71,180,1011,46.0,180.0,0,50,46.0,,,
574,1995-07-13 14:30:00,24.3,72,190,1010,41.0,135.0,0,0,41.0,,,
575,1995-07-13 15:00:00,24.3,69,182,1010,47.0,180.0,0,10,47.0,,,
576,1995-07-13 15:30:00,24.8,69,188,1010,58.0,180.0,0,0,58.0,,,
577,1995-07-13 16:00:00,25.2,69,192,1010,57.0,180.0,0,0,57.0,,,
578,1995-07-13 16:30:00,26.1,66,194,1010,45.0,180.0,0,0,45.0,,,
579,1995-07-13 17:00:00,26.1,70,202,1009,39.0,180.0,5,0,39.0,,,
580,1995-07-13 17:30:00,26.1,70,202,1010,38.0,180.0,0,0,38.0,,,
581,1995-07-13 18:00:00,25.2,69,192,1009,40.0,180.0,0,0,40.0,,,
582,1995-07-13 18:30:00,24.3,72,190,1010,41.0,180.0,0,0,41.0,,,
583,1995-07-13 19:00:00,23.9,75,193,1009,36.0,180.0,0,0,36.0,,,
584,1995-07-13 19:30:00,23.5,74,187,1009,24.0,135.0,0,0,24.0,,,
585,1995-07-13 20:00:00,23.0,75,183,1009,21.0,180.0,0,0,21.0,,,
586,1995-07-13 20:30:00,22.6,74,177,1009,15.0,135.0,0,0,15.0,,,
587,1995-07-13 21:00:00,22.2,77,179,1010,12.0,180.0,0,0,12.0,,,
588,1995-07-13 21:30:00,21.7,81,182,1009,23.0,180.0,0,0,23.0,,,
589,1995-07-13 22:00:00,21.3,80,178,1009,14.0,180.0,0,0,14.0,,,
590,1995-07-13 22:30:00,21.3,80,178,1009,19.0,135.0,0,0,19.0,,,
591,1995-07-13 22:59:00,20.9,84,180,1008,11.0,180.0,0,0,11.0,,,
592,1995-07-13 23:00:00,20.9,84,180,1008,11.0,180.0,0,0,11.0,,,
593,1995-07-13 23:30:00,20.4,88,183,1008,2.0,180.0,0,0,2.0,,,
594,1995-07-14 00:00:00,20.4,88,183,1008,7.0,180.0,0,0,7.0,,,
595,1995-07-14 00:30:00,20.0,87,178,1008,16.0,180.0,0,0,16.0,,,
596,1995-07-14 01:00:00,20.0,83,171,1008,14.0,135.0,0,0,14.0,,,
597,1995-07-14 01:30:00,19.5,88,174,1008,7.0,180.0,0,0,7.0,,,
598,1995-07-14 02:00:00,19.5,83,166,1008,9.0,180.0,0,0,9.0,,,
599,1995-07-14 02:30:00,18.6,79,149,1008,17.0,180.0,0,0,17.0,,,
600,1995-07-14 03:00:00,18.6,74,139,1008,2.0,180.0,0,0,2.0,,,
601,1995-07-14 03:30:00,18.2,78,142,1007,8.0,180.0,0,230,8.0,,,
602,1995-07-14 04:00:00,17.7,82,146,1007,16.0,180.0,0,240,16.0,,,
603,1995-07-14 04:30:00,17.3,82,142,1007,10.0,180.0,0,0,10.0,,,
604,1995-07-14 05:00:00,17.3,82,142,1007,21.0,180.0,0,0,21.0,,,
605,1995-07-14 05:30:00,17.3,82,142,1007,31.0,180.0,14,0,31.0,,,
606,1995-07-14 06:00:00,17.7,78,139,1007,35.0,180.0,50,0,35.0,,,
607,1995-07-14 06:30:00,18.2,78,142,1007,40.0,180.0,49,0,40.0,,,
608,1995-07-14 07:00:00,18.6,74,139,1007,47.0,180.0,22,0,47.0,,,
609,1995-07-14 07:30:00,18.6,71,132,1007,72.0,180.0,30,0,72.0,,,
610,1995-07-14 08:00:00,19.1,67,128,1007,58.0,180.0,50,0,58.0,,,
611,1995-07-14 08:30:00,19.5,64,124,1008,66.0,180.0,47,0,66.0,,,
612,1995-07-14 09:00:00,20.4,60,125,1008,61.0,180.0,40,0,61.0,,,
613,1995-07-14 09:30:00,20.9,57,121,1008,63.0,180.0,24,0,63.0,,,
614,1995-07-14 10:00:00,21.7,56,124,1008,53.0,180.0,20,0,53.0,,,
615,1995-07-14 10:30:00,21.3,58,128,1008,58.0,180.0,1,0,58.0,,,
616,1995-07-14 11:00:00,22.2,52,120,1008,62.0,180.0,3,0,62.0,,,
617,1995-07-14 11:30:00,22.6,53,125,1007,72.0,180.0,13,0,72.0,,,
618,1995-07-14 12:00:00,22.6,53,125,1007,84.0,180.0,0,0,84.0,,,
